view,source,target,weight,patents
assignee_cpc_group,assignee::DONGHUA UNIVERSITY,cpc_group::B82Y,1,115484302
assignee_cpc_group,assignee::DONGHUA UNIVERSITY,cpc_group::C25B,1,115484302
assignee_cpc_group,assignee::DONGHUA UNIVERSITY,cpc_group::D01F,1,115484302
assignee_cpc_group,assignee::DONGHUA UNIVERSITY,cpc_group::D10B,1,115484302
assignee_cpc_group,assignee::DONGHUA UNIVERSITY,cpc_group::Y02E,1,115484302
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::B01D,1,101368053
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::B01J,1,101368053
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::C01B,1,101368053
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::C07C,1,101368053
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::C22C,1,101368053
assignee_cpc_group,assignee::DOSHISHA UNIVERSITY,cpc_group::C25B,1,101368053
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::B01J,1,117486565
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::C01B,1,117486565
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::C07C,1,117486565
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::C07F,1,117486565
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::C07J,1,117486565
assignee_cpc_group,assignee::EAST CHINA NORMAL UNIVERSITY,cpc_group::C25B,1,117486565
assignee_cpc_group,assignee::ELECTROCHEMICALS ZRT,cpc_group::Y02E,1,98314273
assignee_cpc_group,assignee::ELECTROCHEMICALS ZRT,cpc_group::Y02P,1,98314273
assignee_cpc_group,assignee::ENGIE,cpc_group::C10L,1,75166129
assignee_cpc_group,assignee::ENGIE,cpc_group::C25B,1,75166129
assignee_cpc_group,assignee::ENGIE,cpc_group::Y02E,1,75166129
assignee_cpc_group,assignee::ENLIGHTEN INNOVATIONS,cpc_group::C25B,1,67334411
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::B01D,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::B01J,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C01B,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C01C,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C01F,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C07C,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C10G,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C10J,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C10L,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::C25B,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::E21B,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::F01K,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::F04B,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::F23J,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::F25J,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::Y02C,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::Y02E,1,112262309
assignee_cpc_group,assignee::EPFL - ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,cpc_group::Y02P,1,112262309
assignee_cpc_group,assignee::FAIRBRICS,cpc_group::C25B,1,104121451
assignee_cpc_group,assignee::FCI,cpc_group::C01C,1,112387292
assignee_cpc_group,assignee::FCI,cpc_group::C10G,1,112387292
assignee_cpc_group,assignee::FCI,cpc_group::C25B,1,112387292
assignee_cpc_group,assignee::FCI,cpc_group::H01M,1,112387292
assignee_cpc_group,assignee::FCI,cpc_group::Y02E,1,112387292
assignee_cpc_group,assignee::FIELD UPGRADING,cpc_group::C25B,1,14919739
assignee_cpc_group,assignee::FIELD UPGRADING,cpc_group::H01M,1,14919739
assignee_cpc_group,assignee::FIELD UPGRADING,cpc_group::Y02E,1,14919739
assignee_cpc_group,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_group::C25B,1,93504955
assignee_cpc_group,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_group::Y02E,1,93504955
assignee_cpc_group,assignee::FORSCHUNGSZENTRUM JUELICH,cpc_group::Y02P,1,93504955
assignee_cpc_group,assignee::FOSHAN UNIVERSITY,cpc_group::B01J,1,108214882
assignee_cpc_group,assignee::FOSHAN UNIVERSITY,cpc_group::C01B,1,108214882
assignee_cpc_group,assignee::FOSHAN UNIVERSITY,cpc_group::C07C,1,108214882
assignee_cpc_group,assignee::FRAUNHOFER,cpc_group::B01J,1,111220958
assignee_cpc_group,assignee::FRAUNHOFER,cpc_group::B82Y,1,111220958
assignee_cpc_group,assignee::FRAUNHOFER,cpc_group::G01N,1,79824105
assignee_cpc_group,assignee::FRAUNHOFER,cpc_group::H01M,1,79824105
assignee_cpc_group,assignee::FRAUNHOFER,cpc_group::Y02E,1,79824105
assignee_cpc_group,assignee::FUELCELL ENERGY,cpc_group::C01B,1,114398667
assignee_cpc_group,assignee::FUELCELL ENERGY,cpc_group::C25B,1,114398667
assignee_cpc_group,assignee::FUELCELL ENERGY,cpc_group::H01M,1,114398667
assignee_cpc_group,assignee::FUELCELL ENERGY,cpc_group::Y02E,1,114398667
assignee_cpc_group,assignee::FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER - CHINESE ACADEMY OF SCIENCES,cpc_group::C25B,1,104816669
assignee_cpc_group,assignee::FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER - CHINESE ACADEMY OF SCIENCES,cpc_group::Y02E,1,104816669
assignee_cpc_group,assignee::FUJIAN NORMAL UNIVERSITY,cpc_group::C25B,1,90886203
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::B01D,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::F01K,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::F23C,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::F23J,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::Y02A,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::Y02C,1,64914748
assignee_cpc_group,assignee::FUNDACION CENTER DE INNOVACION & DESARROLLO TECNOLOGICO,cpc_group::Y02E,1,64914748
assignee_cpc_group,assignee::FUZHOU UNIVERSITY,cpc_group::C08G,1,102969825
assignee_cpc_group,assignee::FUZHOU UNIVERSITY,cpc_group::C25B,1,102969825
assignee_cpc_group,assignee::GD POWER DEVELOPMENT,cpc_group::C25B,1,115347016
assignee_cpc_group,assignee::GIG KARASEK,cpc_group::C25B,1,116397541
assignee_cpc_group,assignee::GIST - GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::B01J,1,104997454
assignee_cpc_group,assignee::GIST - GWANGJU INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::C25B,1,104997454
assignee_cpc_group,assignee::GLOBAL ENERGY INTERCONNECTION RESEARCH INSTITUTE,cpc_group::C25B,1,86637940
assignee_cpc_group,assignee::GUANGDONG POWER GRID,cpc_group::C25B,1,100072108
assignee_cpc_group,assignee::GUO HUANG ([US]),cpc_group::C25B,1,44441678
assignee_cpc_group,assignee::GUO HUANG ([US]),cpc_group::Y02E,1,44441678
assignee_cpc_group,assignee::GUONENG SANHE POWER GENERATION,cpc_group::C25B,1,115347016
assignee_cpc_group,assignee::HANYANG UNIVERSITY,cpc_group::B01D,1,105886055
assignee_cpc_group,assignee::HANYANG UNIVERSITY,cpc_group::C08G,1,105886055
assignee_cpc_group,assignee::HARBIN INSTITUTE OF TECHNOLOGY,cpc_group::H01M,1,116773798
assignee_cpc_group,assignee::HARBIN INSTITUTE OF TECHNOLOGY,cpc_group::Y02E,1,116773798
assignee_cpc_group,assignee::HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::B01J,1,96729039
assignee_cpc_group,assignee::HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C01B,1,96729039
assignee_cpc_group,assignee::HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C10B,1,96729039
assignee_cpc_group,assignee::HENAN UNIVERSITY,cpc_group::C25B,1,108569271
assignee_cpc_group,assignee::HENAN UNIVERSITY OF TECHNOLOGY,cpc_group::C22C,1,110304393
assignee_cpc_group,assignee::HENAN UNIVERSITY OF TECHNOLOGY,cpc_group::C25B,1,110304393
assignee_cpc_group,assignee::HIROSAKI UNIVERSITY,cpc_group::C01B,1,86205375
assignee_cpc_group,assignee::HIROSAKI UNIVERSITY,cpc_group::C01F,1,86205375
assignee_cpc_group,assignee::HIROSAKI UNIVERSITY,cpc_group::C25B,1,86205375
assignee_cpc_group,assignee::HITACHI,cpc_group::B01D,1,101956586
assignee_cpc_group,assignee::HITACHI,cpc_group::C07C,1,107089672
assignee_cpc_group,assignee::HITACHI,cpc_group::C10G,1,96314074
assignee_cpc_group,assignee::HITACHI,cpc_group::C10K,1,96314074
assignee_cpc_group,assignee::HITACHI,cpc_group::C21D,1,101956586
assignee_cpc_group,assignee::HITACHI,cpc_group::F27D,1,101956586
assignee_cpc_group,assignee::HITACHI,cpc_group::Y02E,1,96314074
assignee_cpc_group,assignee::HONDA MOTOR,cpc_group::C01B,1,106413270
assignee_cpc_group,assignee::HONDA MOTOR,cpc_group::C07C,1,101968427
assignee_cpc_group,assignee::HONDA MOTOR,cpc_group::Y02C,1,106413270
assignee_cpc_group,assignee::HONDA MOTOR,cpc_group::Y02E,1,101968427
assignee_cpc_group,assignee::HUADIAN ENVIRONMENT PROTECTION ENGINEERING,cpc_group::C25B,1,113078510
assignee_cpc_group,assignee::HUADIAN ENVIRONMENT PROTECTION ENGINEERING,cpc_group::Y02E,1,113078510
assignee_cpc_group,assignee::HUANENG GROUP,cpc_group::Y02E,1,100799928
assignee_cpc_group,assignee::HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C25B,1,101335911
assignee_cpc_group,assignee::HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::H01M,1,101335911
assignee_cpc_group,assignee::HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::Y02P,1,101335911
assignee_cpc_group,assignee::HUNAN UNIVERSITY,cpc_group::C25B,1,108739790
assignee_cpc_group,assignee::IDEMITSU KOSAN,cpc_group::C01B,1,106316002
assignee_cpc_group,assignee::IDEMITSU KOSAN,cpc_group::C01P,1,106316002
assignee_cpc_group,assignee::IDEMITSU KOSAN,cpc_group::H01M,1,110939894
assignee_cpc_group,assignee::IDEMITSU KOSAN,cpc_group::Y02P,1,110939894
assignee_cpc_group,assignee::IHI,cpc_group::C25B,1,96823449
assignee_cpc_group,assignee::IHI,cpc_group::Y02E,1,96823449
assignee_cpc_group,assignee::IHI,cpc_group::Y02P,1,96823449
assignee_cpc_group,assignee::INFINIUM,cpc_group::C01B,1,106413185
assignee_cpc_group,assignee::INFINIUM,cpc_group::C10G,1,106413185
assignee_cpc_group,assignee::INFINIUM,cpc_group::C10K,1,106413185
assignee_cpc_group,assignee::INFINIUM,cpc_group::C10L,1,106413185
assignee_cpc_group,assignee::INFINIUM,cpc_group::C25B,1,106413185
assignee_cpc_group,assignee::INFINIUM,cpc_group::Y02E,1,106413185
assignee_cpc_group,assignee::INSTITUTE OF AUTOMATION - CHINESE ACADEMY OF SCIENCES,cpc_group::C25B,1,115363192
assignee_cpc_group,assignee::INSTITUTE OF AUTOMATION - CHINESE ACADEMY OF SCIENCES,cpc_group::Y02E,1,115363192
assignee_cpc_group,assignee::INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS CHINESE ACADEMY OF FORESTRY,cpc_group::C01B,1,105036941
assignee_cpc_group,assignee::INSTITUTE OF COAL CHEMISTRY - CHINESE ACADEMY OF SCIENCE,cpc_group::C25B,1,79172273
assignee_cpc_group,assignee::INSTITUTE OF PROCESS ENGINEERING - CHINESE ACADEMY OF SCIENCES,cpc_group::B01D,1,116298732
assignee_cpc_group,assignee::INSTITUTE OF PROCESS ENGINEERING - CHINESE ACADEMY OF SCIENCES,cpc_group::B01J,1,116298732
assignee_cpc_group,assignee::INSTITUTE OF PROCESS ENGINEERING - CHINESE ACADEMY OF SCIENCES,cpc_group::B82Y,1,116298732
assignee_cpc_group,assignee::IQBAL GULFAM ([US]),cpc_group::C25B,1,44441678
assignee_cpc_group,assignee::IQBAL GULFAM ([US]),cpc_group::Y02E,1,44441678
assignee_cpc_group,assignee::ISTITUTO ITALIANO DI TECNOLOGIA,cpc_group::B01J,1,96558426
assignee_cpc_group,assignee::ISTITUTO ITALIANO DI TECNOLOGIA,cpc_group::C25B,1,96558426
assignee_cpc_group,assignee::JAPAN SCIENCE & TECHNOLOGY AGENCY,cpc_group::C01B,1,86205375
assignee_cpc_group,assignee::JAPAN SCIENCE & TECHNOLOGY AGENCY,cpc_group::C01F,1,86205375
assignee_cpc_group,assignee::JAPAN SCIENCE & TECHNOLOGY AGENCY,cpc_group::C25B,1,86205375
assignee_cpc_group,assignee::JIANGSU UNIVERSITY,cpc_group::B82Y,1,105493992
assignee_cpc_group,assignee::JOHNS HOPKINS UNIVERSITY,cpc_group::C25D,1,115708489
assignee_cpc_group,assignee::KANG BRUCE S ([US]),cpc_group::C25B,1,44441678
assignee_cpc_group,assignee::KANG BRUCE S ([US]),cpc_group::Y02E,1,44441678
assignee_cpc_group,assignee::KATHOLIEKE UNIVERSITEIT LEUVEN,cpc_group::C22B,1,102038550
assignee_cpc_group,assignee::KATHOLIEKE UNIVERSITEIT LEUVEN,cpc_group::C25B,1,102038550
assignee_cpc_group,assignee::KATHOLIEKE UNIVERSITEIT LEUVEN,cpc_group::C25C,1,102038550
assignee_cpc_group,assignee::KATHOLIEKE UNIVERSITEIT LEUVEN,cpc_group::Y02P,1,102038550
assignee_cpc_group,assignee::KING FAHD UNIVERSITY OF PETROLEUM & MINERALS,cpc_group::C01B,1,115039917
assignee_cpc_group,assignee::KING FAHD UNIVERSITY OF PETROLEUM & MINERALS,cpc_group::C25B,1,115039917
assignee_cpc_group,assignee::KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::B82Y,1,115109027
assignee_cpc_group,assignee::KOREA ADVANCED INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::C01B,1,35372708
assignee_cpc_group,assignee::KOREA INSTITUTE OF ENERGY RESEARCH,cpc_group::C01B,1,74496528
assignee_cpc_group,assignee::KOREA INSTITUTE OF ENERGY RESEARCH,cpc_group::C25B,1,74496528
assignee_cpc_group,assignee::KOREA INSTITUTE OF ENERGY RESEARCH,cpc_group::G05D,1,74496528
assignee_cpc_group,assignee::KOREA INSTITUTE OF ENERGY RESEARCH,cpc_group::Y02E,1,74496528
assignee_cpc_group,assignee::KOREA INSTITUTE OF INDUSTRIAL TECHNOLOGY,cpc_group::C01B,1,84680718
assignee_cpc_group,assignee::KOREA INSTITUTE OF INDUSTRIAL TECHNOLOGY,cpc_group::C25B,1,84680718
assignee_cpc_group,assignee::KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::B01D,1,108851809
assignee_cpc_group,assignee::KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::C01B,1,103934571
assignee_cpc_group,assignee::KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::C07C,1,103934571
assignee_cpc_group,assignee::KOREA INSTITUTE OF SCIENCE & TECHNOLOGY,cpc_group::Y02E,1,116414667
assignee_cpc_group,assignee::KRICT KOREA RESEARCH INSTITUTE OF CHEMICAL TECHNOLOGY,cpc_group::C25B,1,112969726
assignee_cpc_group,assignee::KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::Y02E,1,100252610
assignee_cpc_group,assignee::KYUSHU UNIVERSITY,cpc_group::C25B,1,118083135
assignee_cpc_group,assignee::KYUSHU UNIVERSITY,cpc_group::H01M,1,118083135
assignee_cpc_group,assignee::KYUSHU UNIVERSITY,cpc_group::Y02E,1,118083135
assignee_cpc_group,assignee::KYUSHU UNIVERSITY,cpc_group::Y02P,1,118083135
assignee_cpc_group,assignee::LIAONING UNIVERSITY,cpc_group::C25B,1,104822026
assignee_cpc_group,assignee::LIAONING UNIVERSITY,cpc_group::Y02E,1,104822026
assignee_cpc_group,assignee::LINDE,cpc_group::G01N,1,82565553
assignee_cpc_group,assignee::LINDE,cpc_group::Y02A,1,82565553
assignee_cpc_group,assignee::LINDE,cpc_group::Y02C,1,85758103
assignee_cpc_group,assignee::LIQUID SUN,cpc_group::C25B,1,115866554
assignee_cpc_group,assignee::LOTTE CHEMICAL,cpc_group::B01J,1,100393580
assignee_cpc_group,assignee::LOTTE CHEMICAL,cpc_group::C25B,1,100393580
assignee_cpc_group,assignee::MANUFACTURING SYSTEMS,cpc_group::C25B,1,85904334
assignee_cpc_group,assignee::MANUFACTURING SYSTEMS,cpc_group::C40B,1,85904334
assignee_cpc_group,assignee::MANUFACTURING SYSTEMS,cpc_group::H01M,1,85904334
assignee_cpc_group,assignee::MANUFACTURING SYSTEMS,cpc_group::Y02E,1,85904334
assignee_cpc_group,assignee::MITSUBISHI ELECTRIC,cpc_group::B01J,1,104127510
assignee_cpc_group,assignee::MITSUBISHI ELECTRIC,cpc_group::C10L,1,104127510
assignee_cpc_group,assignee::MITSUBISHI ELECTRIC,cpc_group::C25B,1,104127510
assignee_cpc_group,assignee::MITSUI KINZOKU,cpc_group::C25B,1,114240811
assignee_cpc_group,assignee::MITSUI MINING & SMELTING,cpc_group::C25B,1,114240811
assignee_cpc_group,assignee::NANJING FORESTRY UNIVERSITY,cpc_group::C01B,1,105036941
assignee_cpc_group,assignee::NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C25B,1,106672290
assignee_cpc_group,assignee::NANJING UNIVERSITY OF TECHNOLOGY,cpc_group::B01J,1,91898287
assignee_cpc_group,assignee::NANJING UNIVERSITY OF TECHNOLOGY,cpc_group::C25B,1,91898287
assignee_cpc_group,assignee::NEWSOUTH INNOVATIONS,cpc_group::B01J,1,104024514
assignee_cpc_group,assignee::NEWSOUTH INNOVATIONS,cpc_group::C01B,1,104024514
assignee_cpc_group,assignee::NEWSOUTH INNOVATIONS,cpc_group::C01P,1,104024514
assignee_cpc_group,assignee::NEWSOUTH INNOVATIONS,cpc_group::C25B,1,104024514
assignee_cpc_group,assignee::NEWSOUTH INNOVATIONS,cpc_group::Y02P,1,104024514
assignee_cpc_group,assignee::NGK INSULATORS,cpc_group::Y02E,1,116562374
assignee_cpc_group,assignee::NINGBO CARBON NEW ENERGY TECHNOLOGY,cpc_group::C25B,1,101555236
assignee_cpc_group,assignee::NINGBO CARBON NEW ENERGY TECHNOLOGY,cpc_group::Y02E,1,101555236
assignee_cpc_group,assignee::NINGXIA UNIVERSITY,cpc_group::C25B,1,114887582
assignee_cpc_group,assignee::NINGXIA UNIVERSITY,cpc_group::Y02E,1,114887582
assignee_cpc_group,assignee::NORTHEASTERN UNIVERSITY OF CHINA,cpc_group::C01D,1,98505907
assignee_cpc_group,assignee::NORTHEASTERN UNIVERSITY OF CHINA,cpc_group::C25B,1,98505907
assignee_cpc_group,assignee::NORTHERN ILLINOIS UNIVERSITY,cpc_group::B01J,1,98849845
assignee_cpc_group,assignee::NORTHERN ILLINOIS UNIVERSITY,cpc_group::C07C,1,98849845
assignee_cpc_group,assignee::NORTHERN ILLINOIS UNIVERSITY,cpc_group::C25B,1,98849845
assignee_cpc_group,assignee::NORTHWESTERN UNIVERSITY,cpc_group::C01B,1,116476220
assignee_cpc_group,assignee::NORTHWESTERN UNIVERSITY,cpc_group::C25B,1,116476220
assignee_cpc_group,assignee::NUAA - NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS,cpc_group::C25B,1,111894530
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::B01D,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::B01J,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::C01B,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::C07B,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::C07C,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::C10G,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::C25B,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::Y02E,1,96376807
assignee_cpc_group,assignee::OSAKA GAS,cpc_group::Y02P,1,96376807
assignee_cpc_group,assignee::OSAKA UNIVERSITY,cpc_group::C01B,1,106316002
assignee_cpc_group,assignee::OSAKA UNIVERSITY,cpc_group::C01P,1,106316002
assignee_cpc_group,assignee::OSAKA UNIVERSITY,cpc_group::C25B,1,106316002
assignee_cpc_group,assignee::OSAKA UNIVERSITY,cpc_group::Y02E,1,106316002
assignee_cpc_group,assignee::PAUL SCHERRER INSTITUTE,cpc_group::C25B,1,83256656
assignee_cpc_group,assignee::PAUL SCHERRER INSTITUTE,cpc_group::H01M,1,83256656
assignee_cpc_group,assignee::PAUL SCHERRER INSTITUTE,cpc_group::Y02E,1,83256656
assignee_cpc_group,assignee::PENN STATE RESEARCH FOUNDATION,cpc_group::C25B,1,83842416
assignee_cpc_group,assignee::PENN STATE RESEARCH FOUNDATION,cpc_group::Y02E,1,83842416
assignee_cpc_group,assignee::PIZHOU PAOCHE ANCIENT LIYUAN SCENIC SPOT MANAGEMENT SERVICE,cpc_group::C25B,1,104914800
assignee_cpc_group,assignee::PRINCETON UNIVERSITY,cpc_group::C25B,1,83693059
assignee_cpc_group,assignee::QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::B01D,1,111204819
assignee_cpc_group,assignee::QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C01B,1,111204819
assignee_cpc_group,assignee::QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,cpc_group::C25B,1,111204819
assignee_cpc_group,assignee::QUZHOU RESEARCH INSTITUTE OF ZHEJIANG UNIVERSITY,cpc_group::C25B,1,101562974
assignee_cpc_group,assignee::QUZHOU RESEARCH INSTITUTE OF ZHEJIANG UNIVERSITY,cpc_group::Y02E,1,101562974
assignee_cpc_group,assignee::QUZHOU RESOURCE CHEMICAL INNOVATION RESEARCH INSTITUTE,cpc_group::B01J,1,115970616
assignee_cpc_group,assignee::QUZHOU RESOURCE CHEMICAL INNOVATION RESEARCH INSTITUTE,cpc_group::C01B,1,115970616
assignee_cpc_group,assignee::QUZHOU RESOURCE CHEMICAL INNOVATION RESEARCH INSTITUTE,cpc_group::C07C,1,115970616
assignee_cpc_group,assignee::QUZHOU RESOURCE CHEMICAL INNOVATION RESEARCH INSTITUTE,cpc_group::Y02P,1,115970616
assignee_cpc_group,assignee::REGENTS OF THE UNIVERSITY OF CALIFORNIA,cpc_group::B01J,1,95502318
assignee_cpc_group,assignee::REGENTS OF THE UNIVERSITY OF CALIFORNIA,cpc_group::C07F,1,95502318
assignee_cpc_group,assignee::REGENTS OF THE UNIVERSITY OF MICHIGAN,cpc_group::C23C,1,92032595
assignee_cpc_group,assignee::REGENTS OF THE UNIVERSITY OF MICHIGAN,cpc_group::C25B,1,92032595
assignee_cpc_group,assignee::REGENTS OF THE UNIVERSITY OF MICHIGAN,cpc_group::Y02P,1,92032595
